,usrec,unrate,cpiaucsl,indpro,m2sl,wtisplc,icsa,houst,gs10,tb3ms,baa,ppiaco,usalolitoaastsam,sp500,precio_oro
1986-07-31,-0.36907715821755854,0.6100398153857062,-0.5876519131099607,-0.7856965933266653,-0.6175037717151667,-0.8955832059683392,-0.005149781753094888,0.8814575682226549,0.44593151772111517,0.4099713058695272,0.7111467632922679,-0.5412969015279975,0.05919591342452297,-0.6647860394815497,-0.49939016361512156
1986-08-31,-0.36907715821755854,0.5529680691155388,-0.5864129466063773,-0.7900458637727592,-0.6142687562626065,-0.7755210696637336,0.13875786377983051,0.944672549152547,0.402902075577516,0.3180396037183808,0.7180377720996974,-0.5428953401856204,0.023970424130214454,-0.6529160564709896,-0.4593422787393278
1986-09-30,-0.36907715821755854,0.6100398153857062,-0.5814570805920437,-0.7840714512965639,-0.6108061517832329,-0.7816317100955005,0.09447858823123809,0.6412406406890648,0.49558087404065276,0.2199791214238245,0.724928780907127,-0.5412969015279975,-0.006491255420494965,-0.6681754375677087,-0.40126436094805507
1986-10-31,-0.36907715821755854,0.6100398153857062,-0.5789791475848769,-0.7740702508658874,-0.607619905407847,-0.7837141071141472,0.02436973527930007,0.6260690452658907,0.4889609598647143,0.2107859512087098,0.7387107985219866,-0.5365015855551292,-0.02488637304207647,-0.6592358855697088,-0.39309074602637123
1986-11-30,-0.36907715821755854,0.5529680691155388,-0.57650121457771,-0.7646291516048545,-0.6053602714987723,-0.7715952392187435,0.00960997676310259,0.4794102895085411,0.42938173228126936,0.26288058242769274,0.6801372236588343,-0.5349031468975065,-0.015778486779942032,-0.6555357793702703,-0.42978716596022876
1986-12-31,-0.36907715821755854,0.3817528303050354,-0.5715453485633765,-0.7421911592936887,-0.6010198236302619,-0.7419296161170369,-0.06787875544693417,1.0104161293196348,0.38304233304970114,0.3180396037183808,0.645682179621686,-0.5365015855551292,0.038970179982010286,-0.6605139726244377,-0.43917692427856453
1987-01-31,-0.36907715821755854,0.3817528303050354,-0.564111549541876,-0.7505205425967936,-0.5984350625400253,-0.6538544635250885,0.02436973527930007,0.8612287743250894,0.3731124617857936,0.2873957030013318,0.5595445695288148,-0.5237140762941469,0.1462763093861881,-0.6379814874831211,-0.41465607951351297
1987-02-28,-0.36907715821755854,0.3817528303050354,-0.5591556835275425,-0.7191506339060888,-0.5978498336139341,-0.685602483645442,-0.05680893655978606,0.8865147666970462,0.42938173228126936,0.33642594414861,0.5354260387028108,-0.5157218830060329,0.29031071238318396,-0.6308354702435356,-0.42475289794618126
1987-03-31,-0.36907715821755854,0.3817528303050354,-0.5541998175132088,-0.7156584879771765,-0.5968419393523323,-0.6658367807963186,-0.1379876083988722,0.7398560109396966,0.42938173228126936,0.33642594414861,0.521644021087951,-0.5125250056907873,0.44045930666332,-0.6255395222656199,-0.4137369013648806
1987-04-30,-0.36907715821755854,0.21053759149453255,-0.5480049849952918,-0.7003702719603214,-0.5945660490841995,-0.6542982530536525,-0.13060772914077345,0.4566528963737799,0.684248428054895,0.35174789450713434,0.6698007104476894,-0.5013359350874278,0.5775431328201807,-0.6278980033951405,-0.3721052018329822
1987-05-31,-0.36907715821755854,0.21053759149453255,-0.5442880854845417,-0.6850056785112424,-0.5937207184131787,-0.6279439825881548,-0.1379876083988722,0.4920532856945195,0.8795358962450758,0.35787667465054424,0.8317394174222874,-0.4901468644840684,0.6907826312451275,-0.6266693288107621,-0.3411642512297913
1987-06-30,-0.36907715821755854,0.1534658452243651,-0.5380932529666246,-0.6723397543340809,-0.5934443603091912,-0.6068127734972959,-0.1379876083988722,0.40608091162986626,0.8100267973977237,0.360941064722249,0.8351849218260021,-0.48375310985357717,0.7694955747904435,-0.6168541762015454,-0.3562104904627873
1987-07-31,-0.36907715821755854,0.09639409895419714,-0.5343763534558744,-0.6555749079608936,-0.5927290805106352,-0.5617169298639765,-0.14536748765697094,0.35803752612314826,0.8265765828375691,0.36706984486565897,0.8661944614594357,-0.47576091656546327,0.8007384037863903,-0.6065023606348009,-0.35489535865012883
1987-08-31,-0.36907715821755854,0.039322352684029685,-0.5281815209379574,-0.6369982191677238,-0.5912334954772908,-0.598619736046882,-0.15274736691506968,0.43389550323901876,0.9291852525646134,0.4743234973753297,0.9316590451300183,-0.4709656005925949,0.7702233813191821,-0.5986361237772226,-0.33986326061941957
1987-09-30,-0.36907715821755854,-0.017749393586137762,-0.5232256549236237,-0.6271752327455701,-0.5893965269037265,-0.6241547027673384,-0.1711970650603165,0.6614694345866303,1.1476424203705784,0.5846415399567055,1.1073797697194754,-0.4725640392502176,0.6814794041729875,-0.6042639520237251,-0.3409521331954916
1987-10-31,-0.36907715821755854,0.039322352684029685,-0.5195087554128736,-0.5938279971983974,-0.5869093039678384,-0.6131623775213666,-0.27451537467369885,0.2063215718914072,1.18074199125027,0.5019030080206736,1.2141904062346351,-0.4661702846197266,0.5549291554253075,-0.6537210401326474,-0.3339239556590264
1987-11-30,-0.36907715821755854,-0.07482113985630572,-0.5145528893985399,-0.5814548531780951,-0.5862427932464567,-0.6448421223296332,-0.21178640097985957,0.5628540643359986,0.962284823444305,0.36706984486565897,1.0798157344897565,-0.46457184596210366,0.4266524922712522,-0.6688956895096027,-0.33078460875139004
1987-12-31,-0.36907715821755854,-0.13189288612647315,-0.5120749563913732,-0.5671595437801532,-0.5850235663170998,-0.7021592468264866,-0.17488700468936588,-0.08446734038609643,1.0053142655879044,0.39158496543929777,1.1004887609120453,-0.46457184596210366,0.3367199853711048,-0.6570468894289835,-0.3043829840822139
